dataset,condition,removed,removed_rank,acc_cv_pred,f1_macro_cv_pred,precision_macro_cv_pred,recall_macro_cv_pred,acc_mean,acc_std,f1_macro_mean,f1_macro_std
ESD_english,baseline,none,0,0.7871841774322625,0.7871439846277856,0.787318657434276,0.7871891791022216,0.7872087811271298,0.07519682182166322,0.7786199533109684,0.08462352989503816
ESD_english,remove_speaker,speaker,20,0.7807248199382646,0.7802457631120203,0.7799062604708783,0.7807291775946907,0.7807465268676278,0.07836957386700379,0.7728114367387494,0.08502152465652858
ESD_english,remove_gender,gender,1,0.7865553904195725,0.7865104841119198,0.7867152649990303,0.7865603463184788,0.7865792267365661,0.07563039632066403,0.7778852241096519,0.08519828552195245
ESD_english,remove_ALL_nuisance,speaker+gender,21,0.7816394192294501,0.7812222899585559,0.7809341103212614,0.7816439206665201,0.7816615989515071,0.07709131504011577,0.7738668381597623,0.083644089446239
